symbol,entry_ts,exit_ts,entry,exit,why,pnl,rise_pct,entry_at
NEIROUSDT,1728989820000,1728991080000,0.0021063,0.0020088251754306926,TP,9.0355,8.22,2024-10-15 10:57:00
MEMEUSDT,1729002540000,1729004340000,0.014492,0.014368,TIME,1.4913,9.74,2024-10-15 14:29:00
MEWUSDT,1729003020000,1729004820000,0.008439,0.008492,TIME,-1.4761,7.52,2024-10-15 14:37:00
1000PEPEUSDT,1729003140000,1729004940000,0.0102287,0.0100939,TIME,2.4157,7.45,2024-10-15 14:39:00
MYROUSDT,1729003200000,1729005000000,0.11994,0.11764,TIME,3.6153,7.46,2024-10-15 14:40:00
JUPUSDT,1729004820000,1729006320000,0.8539,0.8904279444444445,SL,-8.7756,8.43,2024-10-15 15:07:00
REEFUSDT,1729030260000,1729031040000,0.00399,0.0038266088221719937,TP,7.97,7.22,2024-10-15 22:11:00
REEFUSDT,1729038360000,1729039620000,0.003399,0.0032095112477663985,TP,10.9297,10.03,2024-10-16 00:26:00
REEFUSDT,1729045500000,1729045560000,0.002525,0.002405245534437823,TP,9.2655,8.44,2024-10-16 02:25:00
REEFUSDT,1729046760000,1729046940000,0.002323,0.002422372777777778,SL,-8.7756,8.7,2024-10-16 02:46:00
REEFUSDT,1729051020000,1729051380000,0.002051,0.0021387372222222223,SL,-8.7756,7.66,2024-10-16 03:57:00
REEFUSDT,1729059600000,1729060260000,0.002143,0.0022346727777777776,SL,-8.7756,23.03,2024-10-16 06:20:00
APEUSDT,1729404600000,1729405380000,1.1852,1.2359002222222222,SL,-8.7756,7.34,2024-10-20 06:10:00
API3USDT,1729429140000,1729430940000,2.0913,2.0483,TIME,3.8923,8.88,2024-10-20 12:59:00
DYDXUSDT,1729431060000,1729432620000,1.217,1.2690605555555556,SL,-8.7756,9.49,2024-10-20 13:31:00
ALICEUSDT,1729431600000,1729433400000,1.3,1.275,TIME,3.6262,7.69,2024-10-20 13:40:00
APEUSDT,1729434480000,1729436280000,1.4758,1.4831,TIME,-1.2093,10.5,2024-10-20 14:28:00
ARPAUSDT,1729462320000,1729464120000,0.06147,0.0612,TIME,0.6585,8.94,2024-10-20 22:12:00
BELUSDT,1729471920000,1729473720000,0.6231,0.6277,TIME,-1.6965,10.08,2024-10-21 00:52:00
PERPUSDT,1729478760000,1729480500000,0.8484,0.8145453641038354,TP,7.7608,7.02,2024-10-21 02:46:00
APEUSDT,1729484400000,1729486200000,1.4632,1.4791,TIME,-2.3933,7.39,2024-10-21 04:20:00
FLMUSDT,1729504680000,1729504920000,0.06,0.06256666666666666,SL,-8.7756,9.72,2024-10-21 09:58:00
APEUSDT,1729512540000,1729514340000,1.5738,1.5746,TIME,-0.3217,10.22,2024-10-21 12:09:00
ALPHAUSDT,1729522380000,1729524180000,0.08412,0.08425,TIME,-0.5291,10.3,2024-10-21 14:53:00
FIDAUSDT,1729587480000,1729589280000,0.2481,0.2462,TIME,1.3116,8.71,2024-10-22 08:58:00
ALPHAUSDT,1729605780000,1729607220000,0.11954,0.11333616736213295,TP,10.1595,9.29,2024-10-22 14:03:00
PIXELUSDT,1729624140000,1729625940000,0.1777,0.1813,TIME,-4.2718,10.51,2024-10-22 19:09:00
UNFIUSDT,1729667880000,1729668000000,2.169,2.0610405843075306,TP,9.7348,8.88,2024-10-23 07:18:00
CTSIUSDT,1729682040000,1729682700000,0.1517,0.1581893888888889,SL,-8.7756,9.35,2024-10-23 11:14:00
CTSIUSDT,1729686180000,1729687980000,0.1485,0.154,TIME,-7.6274,8.28,2024-10-23 12:23:00
UNFIUSDT,1729719300000,1729719480000,2.471,2.576703888888889,SL,-8.7756,8.17,2024-10-23 21:35:00
UNFIUSDT,1729723800000,1729723860000,3.62,3.774855555555556,SL,-8.7756,34.19,2024-10-23 22:50:00
UNFIUSDT,1729727760000,1729727880000,2.852,2.974002222222222,SL,-8.7756,14.57,2024-10-23 23:56:00
UNFIUSDT,1729729560000,1729731360000,2.528,2.303,TIME,17.5806,202.66,2024-10-24 00:26:00
UNFIUSDT,1729759260000,1729759320000,2.904,2.7715104073653145,TP,8.9046,8.09,2024-10-24 08:41:00
UNFIUSDT,1729759380000,1729759440000,2.504,2.3306578540960574,TP,13.6252,12.7,2024-10-24 08:43:00
UNFIUSDT,1729759500000,1729759560000,2.206,2.300367777777778,SL,-8.7756,15.19,2024-10-24 08:45:00
UNFIUSDT,1729775400000,1729775640000,2.667,2.7810883333333334,SL,-8.7756,8.87,2024-10-24 13:10:00
GOATUSDT,1729781400000,1729782900000,0.7255,0.7565352777777778,SL,-8.7756,7.11,2024-10-24 14:50:00
API3USDT,1729872360000,1729874160000,1.6036,1.6215,TIME,-2.4525,7.69,2024-10-25 16:06:00
GOATUSDT,1729879260000,1729880040000,0.6363,0.6635195,SL,-8.7756,8.13,2024-10-25 18:01:00
MOODENGUSDT,1729887540000,1729889100000,0.22595,0.21449870404133292,TP,9.9161,9.06,2024-10-25 20:19:00
GOATUSDT,1729898580000,1729899000000,0.646,0.6736344444444445,SL,-8.7756,7.99,2024-10-25 23:23:00
MOODENGUSDT,1729906500000,1729907100000,0.21614,0.2253859888888889,SL,-8.7756,7.04,2024-10-26 01:35:00
GOATUSDT,1729908120000,1729909920000,0.6861,0.6892,TIME,-1.1237,7.38,2024-10-26 02:02:00
PHBUSDT,1730119740000,1730121540000,1.5939,1.6056,TIME,-1.6881,9.85,2024-10-28 12:49:00
SANTOSUSDT,1730131380000,1730131980000,6.688,6.416912221236123,TP,7.8867,7.14,2024-10-28 16:03:00
NEIROETHUSDT,1730181240000,1730182200000,0.1021,0.10646761111111111,SL,-8.7756,7.57,2024-10-29 05:54:00
NEIROETHUSDT,1730183580000,1730185380000,0.099,0.0989,TIME,-0.018,7.94,2024-10-29 06:33:00
LINAUSDT,1730229780000,1730231580000,0.00457,0.00455,TIME,0.6553,14.41,2024-10-29 19:23:00
UNFIUSDT,1730242920000,1730244720000,1.766,1.771,TIME,-0.7863,8.32,2024-10-29 23:02:00
MOODENGUSDT,1730258760000,1730260560000,0.22989,0.22802,TIME,1.4069,8.22,2024-10-30 03:26:00
RAREUSDT,1730500200000,1730501340000,0.1234,0.12867877777777778,SL,-8.7756,12.28,2024-11-01 22:30:00
SANTOSUSDT,1730742780000,1730744580000,4.411,4.385,TIME,0.9589,11.02,2024-11-04 17:53:00
AGLDUSDT,1730819700000,1730821500000,1.2812,1.2676,TIME,1.903,7.09,2024-11-05 15:15:00
TROYUSDT,1730869620000,1730871420000,0.004552,0.004416,TIME,5.7554,13.08,2024-11-06 05:07:00
NEIROETHUSDT,1730875980000,1730877780000,0.08171,0.08317,TIME,-3.7936,7.08,2024-11-06 06:53:00
COWUSDT,1730905620000,1730906040000,0.6657,0.6941771666666666,SL,-8.7756,12.65,2024-11-06 15:07:00
COWUSDT,1730910060000,1730911860000,0.6223,0.6173,TIME,1.3869,8.84,2024-11-06 16:21:00
CETUSUSDT,1730911980000,1730913780000,0.3166,0.31809,TIME,-1.1613,8.01,2024-11-06 16:53:00
COWUSDT,1730940420000,1730942220000,0.4797,0.499,TIME,-8.2667,8.56,2024-11-07 00:47:00
COWUSDT,1730955300000,1730956980000,0.5366,0.5595545555555556,SL,-8.7756,10.79,2024-11-07 04:55:00
UXLINKUSDT,1730966400000,1730966940000,0.7184,0.7491315555555557,SL,-8.7756,15.65,2024-11-07 08:00:00
NEIROETHUSDT,1731003900000,1731005700000,0.10948,0.11074,TIME,-2.5218,7.86,2024-11-07 18:25:00
UXLINKUSDT,1731019500000,1731021300000,0.7276,0.7271,TIME,-0.0826,7.53,2024-11-07 22:45:00
TROYUSDT,1731058260000,1731060060000,0.004395,0.00435,TIME,1.8278,9.63,2024-11-08 09:31:00
MOODENGUSDT,1731083400000,1731084600000,0.29126,0.3037194555555556,SL,-8.7756,9.98,2024-11-08 16:30:00
DRIFTUSDT,1731096780000,1731098580000,1.1481,1.1668,TIME,-3.4776,13.91,2024-11-08 20:13:00
SWELLUSDT,1731102060000,1731103800000,0.04541,0.047352538888888886,SL,-8.7756,7.08,2024-11-08 21:41:00
SWELLUSDT,1731114180000,1731115980000,0.05239,0.052,TIME,1.2688,13.17,2024-11-09 01:03:00
DRIFTUSDT,1731116700000,1731117000000,1.81,1.887427777777778,SL,-8.7756,8.68,2024-11-09 01:45:00
DRIFTUSDT,1731140220000,1731140520000,1.8736,1.7882655405094288,TP,8.8891,8.08,2024-11-09 08:17:00
SWELLUSDT,1731141180000,1731142980000,0.06079,0.06014,TIME,1.9185,7.53,2024-11-09 08:33:00
CATIUSDT,1731156840000,1731158640000,0.4246,0.4315,TIME,-3.4701,8.78,2024-11-09 12:54:00
DOGSUSDT,1731162300000,1731164100000,0.0007217,0.0007079,TIME,3.6043,8.68,2024-11-09 14:25:00
HMSTRUSDT,1731163320000,1731164400000,0.004321,0.004134103810406845,TP,8.4306,7.65,2024-11-09 14:42:00
HMSTRUSDT,1731164460000,1731166260000,0.004139,0.004249,TIME,-5.5353,8.05,2024-11-09 15:01:00
SPELLUSDT,1731166260000,1731168060000,0.0007472,0.0007274,TIME,5.0798,8.74,2024-11-09 15:31:00
HMSTRUSDT,1731169320000,1731171120000,0.004573,0.004559,TIME,0.3923,7.52,2024-11-09 16:22:00
DRIFTUSDT,1731174660000,1731176460000,1.6159,1.6235,TIME,-1.1607,13.58,2024-11-09 17:51:00
SPELLUSDT,1731222000000,1731223800000,0.0007122,0.000715,TIME,-1.0063,11.82,2024-11-10 07:00:00
CHESSUSDT,1731229680000,1731231480000,0.1669,0.1688,TIME,-2.4968,11.56,2024-11-10 09:08:00
ALPACAUSDT,1731235680000,1731237480000,0.22868,0.22474,TIME,3.2259,16.21,2024-11-10 10:48:00
TRBUSDT,1731240540000,1731240720000,97.541,101.71358722222222,SL,-8.7756,7.92,2024-11-10 12:09:00
HMSTRUSDT,1731244380000,1731245460000,0.005592,0.005301863307821986,TP,10.1568,9.29,2024-11-10 13:13:00
TRBUSDT,1731244500000,1731244560000,92.203,88.25816054692513,TP,8.3369,7.56,2024-11-10 13:15:00
1000SHIBUSDT,1731249360000,1731251160000,0.025506,0.025732,TIME,-1.9921,8.31,2024-11-10 14:36:00
TURBOUSDT,1731249780000,1731251580000,0.0100244,0.0100906,TIME,-1.5408,8.18,2024-11-10 14:43:00
TRBUSDT,1731249960000,1731250920000,86.37,82.47963352696502,TP,8.7886,7.98,2024-11-10 14:46:00
MEWUSDT,1731250020000,1731251460000,0.010258,0.010696814444444444,SL,-8.7756,11.2,2024-11-10 14:47:00
1000FLOKIUSDT,1731250080000,1731251520000,0.17007,0.17734521666666667,SL,-8.7756,9.38,2024-11-10 14:48:00
UMAUSDT,1731250080000,1731251880000,2.742,2.766,TIME,-1.9705,7.58,2024-11-10 14:48:00
HIGHUSDT,1731253860000,1731254040000,1.7089,1.6305958675638401,TP,8.9443,8.13,2024-11-10 15:51:00
MOODENGUSDT,1731265080000,1731266880000,0.39077,0.39287,TIME,-1.2948,8.5,2024-11-10 18:58:00
DOGEUSDT,1731267840000,1731269640000,0.26801,0.26431,TIME,2.5411,9.66,2024-11-10 19:44:00
ENSUSDT,1731298260000,1731300060000,20.315,20.182,TIME,1.0894,7.5,2024-11-11 04:11:00
TROYUSDT,1731304860000,1731306660000,0.00499,0.004861,TIME,4.9503,8.01,2024-11-11 06:01:00
ACTUSDT,1731333060000,1731333780000,0.4168,0.4346297777777778,SL,-8.7756,9.32,2024-11-11 13:51:00
ACTUSDT,1731334020000,1731334740000,0.4164,0.4342126666666667,SL,-8.7756,12.98,2024-11-11 14:07:00
ACTUSDT,1731339120000,1731339720000,0.47725,0.45540560540970476,TP,8.9343,8.12,2024-11-11 15:32:00
PNUTUSDT,1731339660000,1731340860000,0.3958,0.41273144444444443,SL,-8.7756,9.47,2024-11-11 15:41:00
MOODENGUSDT,1731370680000,1731372420000,0.3471,0.3619481666666667,SL,-8.7756,7.23,2024-11-12 00:18:00
AERGOUSDT,1731373140000,1731374940000,0.1216,0.1196,TIME,3.0695,9.84,2024-11-12 00:59:00
HIFIUSDT,1731380400000,1731382200000,0.6091,0.6127,TIME,-1.4021,7.1,2024-11-12 03:00:00
ACTUSDT,1731388920000,1731389820000,0.55926,0.5247018431311413,TP,12.1385,11.22,2024-11-12 05:22:00
DOGEUSDT,1731389700000,1731391500000,0.39137,0.4081119388888889,SL,-8.7756,7.45,2024-11-12 05:35:00
ACTUSDT,1731389880000,1731390360000,0.51219,0.53410035,SL,-8.7756,8.04,2024-11-12 05:38:00
PNUTUSDT,1731398280000,1731399240000,0.47857,0.4583200931859325,TP,8.2427,7.47,2024-11-12 07:58:00
ACTUSDT,1731398700000,1731400500000,0.52441,0.52976,TIME,-2.2604,9.16,2024-11-12 08:05:00
GOATUSDT,1731404400000,1731406200000,0.885,0.9023,TIME,-4.1296,8.06,2024-11-12 09:40:00
GALAUSDT,1731404880000,1731405960000,0.02904,0.0277558876496315,TP,8.6237,7.83,2024-11-12 09:48:00
NEIROETHUSDT,1731407940000,1731408600000,0.08627,0.08281541373075077,TP,7.7888,7.05,2024-11-12 10:39:00
PNUTUSDT,1731408540000,1731408720000,0.39238,0.40916514444444446,SL,-8.7756,10.52,2024-11-12 10:49:00
ACTUSDT,1731408600000,1731408720000,0.46061,0.48031387222222227,SL,-8.7756,13.53,2024-11-12 10:50:00
ACTUSDT,1731414660000,1731416460000,0.51257,0.52221,TIME,-3.9814,7.87,2024-11-12 12:31:00
GOATUSDT,1731422880000,1731424680000,0.943,0.9353,TIME,1.4131,10.0,2024-11-12 14:48:00
HBARUSDT,1731443880000,1731445680000,0.06418,0.06448,TIME,-1.1549,8.07,2024-11-12 20:38:00
1000BONKUSDT,1731456780000,1731458580000,0.036646,0.036924,TIME,-1.7372,8.19,2024-11-13 00:13:00
SPELLUSDT,1731460860000,1731462660000,0.0007163,0.0007213,TIME,-1.6161,7.85,2024-11-13 01:21:00
DRIFTUSDT,1731464340000,1731466140000,1.3889,1.3899,TIME,-0.364,7.11,2024-11-13 02:19:00
ACTUSDT,1731465300000,1731466260000,0.55727,0.5811087722222222,SL,-8.7756,8.11,2024-11-13 02:35:00
SWELLUSDT,1731469320000,1731471120000,0.04061,0.03958,TIME,4.8526,7.58,2024-11-13 03:42:00
ACTUSDT,1731470340000,1731472080000,0.59478,0.6202233666666667,SL,-8.7756,7.02,2024-11-13 03:59:00
SWELLUSDT,1731472260000,1731473220000,0.03837,0.03683814638676862,TP,7.7646,7.03,2024-11-13 04:31:00
ACTUSDT,1731473100000,1731473940000,0.57529,0.5998996277777777,SL,-8.7756,10.63,2024-11-13 04:45:00
PNUTUSDT,1731473280000,1731473340000,0.81334,0.7673099692875066,TP,11.0988,10.2,2024-11-13 04:48:00
MOODENGUSDT,1731473280000,1731474060000,0.29914,0.31193654444444446,SL,-8.7756,8.8,2024-11-13 04:48:00
PNUTUSDT,1731473400000,1731473760000,0.78912,0.8228768000000001,SL,-8.7756,13.9,2024-11-13 04:50:00
PNUTUSDT,1731480060000,1731480360000,0.85169,0.8881234055555555,SL,-8.7756,14.91,2024-11-13 06:41:00
AGLDUSDT,1731486720000,1731487980000,2.2244,2.3195548888888893,SL,-8.7756,21.16,2024-11-13 08:32:00
STEEMUSDT,1731488160000,1731489960000,0.19869,0.19406,TIME,4.4405,17.74,2024-11-13 08:56:00
AGLDUSDT,1731492660000,1731494460000,2.2913,2.1952,TIME,8.1683,13.58,2024-11-13 10:11:00
TROYUSDT,1731494940000,1731496740000,0.004849,0.004925,TIME,-3.3547,8.97,2024-11-13 10:49:00
CETUSUSDT,1731495120000,1731496500000,0.35712,0.37239680000000003,SL,-8.7756,11.07,2024-11-13 10:52:00
NFPUSDT,1731502800000,1731504600000,0.2416,0.2484,TIME,-5.8491,7.15,2024-11-13 13:00:00
AGLDUSDT,1731502920000,1731504720000,2.2407,2.1776,TIME,5.4122,8.13,2024-11-13 13:02:00
ACTUSDT,1731503520000,1731504720000,0.66073,0.6301168469767275,TP,9.0465,8.23,2024-11-13 13:12:00
HIPPOUSDT,1731505920000,1731506520000,0.02061,0.01961175708633937,TP,9.467,8.63,2024-11-13 13:52:00
PNUTUSDT,1731507000000,1731507060000,1.5595,1.4963190540848514,TP,7.8827,7.14,2024-11-13 14:10:00
PNUTUSDT,1731507240000,1731507720000,1.55213,1.473981534028693,TP,9.8498,8.99,2024-11-13 14:14:00
HIPPOUSDT,1731507780000,1731509460000,0.01878,0.019583366666666668,SL,-8.7756,9.39,2024-11-13 14:23:00
PNUTUSDT,1731508860000,1731508920000,1.44427,1.5060526611111111,SL,-8.7756,7.11,2024-11-13 14:41:00
1000BONKUSDT,1731510000000,1731511800000,0.037582,0.038885,TIME,-7.1542,8.91,2024-11-13 15:00:00
1000PEPEUSDT,1731510060000,1731511320000,0.0178108,0.018572706444444448,SL,-8.7756,9.26,2024-11-13 15:01:00
NEIROUSDT,1731510180000,1731511560000,0.0025161,0.0026237331666666666,SL,-8.7756,9.18,2024-11-13 15:03:00
1000000MOGUSDT,1731510420000,1731511740000,1.9355,2.018296388888889,SL,-8.7756,7.86,2024-11-13 15:07:00
HIPPOUSDT,1731514080000,1731515220000,0.01899,0.01980235,SL,-8.7756,7.14,2024-11-13 16:08:00
ENAUSDT,1731515520000,1731517320000,0.6046,0.6043,TIME,-0.1208,7.15,2024-11-13 16:32:00
PNUTUSDT,1731515760000,1731517260000,1.61777,1.6869746055555555,SL,-8.7756,10.35,2024-11-13 16:36:00
ACTUSDT,1731516000000,1731517800000,0.57176,0.57782,TIME,-2.3398,11.15,2024-11-13 16:40:00
PNUTUSDT,1731522960000,1731524580000,1.60918,1.515776045239918,TP,11.3889,10.48,2024-11-13 18:36:00
HIPPOUSDT,1731524400000,1731524700000,0.02231,0.021327452926758975,TP,8.5881,7.8,2024-11-13 19:00:00
1000PEPEUSDT,1731524700000,1731526500000,0.0192505,0.0185996,TIME,6.5424,10.72,2024-11-13 19:05:00
HIPPOUSDT,1731524760000,1731524820000,0.02055,0.02142908333333333,SL,-8.7756,7.68,2024-11-13 19:06:00
WIFUSDT,1731526020000,1731526320000,3.9968,4.1677742222222225,SL,-8.7756,7.05,2024-11-13 19:27:00
POPCATUSDT,1731526500000,1731528300000,1.7701,1.7337,TIME,3.8928,8.37,2024-11-13 19:35:00
MEMEUSDT,1731526560000,1731528360000,0.013179,0.013349,TIME,-2.7999,15.4,2024-11-13 19:36:00
ACTUSDT,1731532080000,1731533460000,0.57078,0.5951966999999999,SL,-8.7756,9.22,2024-11-13 21:08:00
ACTUSDT,1731542820000,1731543420000,0.59433,0.6197541166666667,SL,-8.7756,7.43,2024-11-14 00:07:00
HIPPOUSDT,1731544440000,1731546240000,0.01972,0.02016,TIME,-4.6825,11.79,2024-11-14 00:34:00
1000CATUSDT,1731544920000,1731546720000,0.0388,0.0392,TIME,-2.2819,11.84,2024-11-14 00:42:00
PNUTUSDT,1731548820000,1731550620000,2.21976,2.26453,TIME,-4.2538,9.61,2024-11-14 01:47:00
ACTUSDT,1731549180000,1731550500000,0.65736,0.6854804000000001,SL,-8.7756,7.05,2024-11-14 01:53:00
1000PEPEUSDT,1731553380000,1731555180000,0.0226195,0.0233512,TIME,-6.6896,9.81,2024-11-14 03:03:00
NEIROETHUSDT,1731553680000,1731554100000,0.09539,0.09112086308911123,TP,8.7309,7.93,2024-11-14 03:08:00
1000BONKUSDT,1731553800000,1731555180000,0.037362,0.038960263333333335,SL,-8.7756,10.28,2024-11-14 03:10:00
1000XUSDT,1731554520000,1731556320000,0.28135,0.27955,TIME,1.0595,8.3,2024-11-14 03:22:00
HIPPOUSDT,1731564060000,1731564780000,0.0184,0.01918711111111111,SL,-8.7756,8.91,2024-11-14 06:01:00
GOATUSDT,1731567360000,1731569160000,0.9403,0.9348,TIME,0.9498,10.18,2024-11-14 06:56:00
MOODENGUSDT,1731567360000,1731569160000,0.4562,0.46308,TIME,-3.2362,10.4,2024-11-14 06:56:00
BOMEUSDT,1731567600000,1731569400000,0.01155,0.011591,TIME,-0.93,8.25,2024-11-14 07:00:00
HMSTRUSDT,1731568020000,1731569820000,0.004053,0.004023,TIME,1.2604,8.64,2024-11-14 07:07:00
ACTUSDT,1731574860000,1731575640000,0.85999,0.8967784611111111,SL,-8.7756,8.31,2024-11-14 09:01:00
1000CATUSDT,1731580620000,1731581400000,0.05009,0.052232738888888894,SL,-8.7756,16.26,2024-11-14 10:37:00
HIPPOUSDT,1731582120000,1731583080000,0.01967,0.018249110547438885,TP,14.2273,13.31,2024-11-14 11:02:00
MEWUSDT,1731582180000,1731583020000,0.011554,0.011076741674237198,TP,8.0414,7.28,2024-11-14 11:03:00
GMTUSDT,1731582240000,1731584040000,0.1485,0.14788,TIME,0.615,8.48,2024-11-14 11:04:00
HIPPOUSDT,1731583140000,1731583500000,0.01872,0.0195208,SL,-8.7756,9.24,2024-11-14 11:19:00
ACTUSDT,1731595380000,1731596580000,0.74544,0.7773282666666667,SL,-8.7756,8.96,2024-11-14 14:43:00
HIPPOUSDT,1731609600000,1731611400000,0.02264,0.02215,TIME,4.1086,9.34,2024-11-14 18:40:00
HIPPOUSDT,1731611460000,1731613260000,0.02221,0.02228,TIME,-0.8503,8.11,2024-11-14 19:11:00
MOODENGUSDT,1731623400000,1731625200000,0.45291,0.44833,TIME,1.8025,11.61,2024-11-14 22:30:00
HMSTRUSDT,1731626700000,1731628500000,0.00378,0.003745,TIME,1.6319,12.71,2024-11-14 23:25:00
ACTUSDT,1731627540000,1731628020000,0.72606,0.7571192333333334,SL,-8.7756,8.34,2024-11-14 23:39:00
ACTUSDT,1731633060000,1731634860000,0.82361,0.81176,TIME,2.6576,7.72,2024-11-15 01:11:00
PNUTUSDT,1731641100000,1731642480000,1.63458,1.7045037,SL,-8.7756,7.42,2024-11-15 03:25:00
HIPPOUSDT,1731645660000,1731647460000,0.01896,0.01929,TIME,-3.701,9.07,2024-11-15 04:41:00
HIPPOUSDT,1731655860000,1731657660000,0.01976,0.01992,TIME,-1.8394,7.29,2024-11-15 07:31:00
ADAUSDT,1731657960000,1731659760000,0.586,0.592,TIME,-2.2678,7.16,2024-11-15 08:06:00
HIPPOUSDT,1731668400000,1731668580000,0.02441,0.025454205555555557,SL,-8.7756,8.07,2024-11-15 11:00:00
CATIUSDT,1731677760000,1731679560000,0.4168,0.4157,TIME,0.3078,17.25,2024-11-15 13:36:00
1000PEPEUSDT,1731679380000,1731681180000,0.0212083,0.0210649,TIME,1.1323,7.26,2024-11-15 14:03:00
HIPPOUSDT,1731679620000,1731681420000,0.02618,0.025128539048092764,TP,7.8126,7.07,2024-11-15 14:07:00
HIPPOUSDT,1731681540000,1731682080000,0.02495,0.026017305555555557,SL,-8.7756,12.44,2024-11-15 14:39:00
RENUSDT,1731685440000,1731687240000,0.03759,0.0371,TIME,2.3871,8.34,2024-11-15 15:44:00
PNUTUSDT,1731687600000,1731687720000,2.03249,1.9509905367017766,TP,7.7997,7.06,2024-11-15 16:20:00
PNUTUSDT,1731692340000,1731694140000,1.72707,1.74061,TIME,-1.788,25.24,2024-11-15 17:39:00
ENAUSDT,1731694260000,1731696060000,0.5518,0.5529,TIME,-0.6187,7.16,2024-11-15 18:11:00
XVGUSDT,1731700080000,1731700800000,0.0075928,0.007917603111111112,SL,-8.7756,7.01,2024-11-15 19:48:00
1000FLOKIUSDT,1731706020000,1731707820000,0.25701,0.26362,TIME,-5.3638,8.83,2024-11-15 21:27:00
1000BONKUSDT,1731715260000,1731717060000,0.044813,0.043358,TIME,6.2737,8.0,2024-11-16 00:01:00
XVGUSDT,1731715500000,1731717300000,0.0067846,0.0066043,TIME,5.095,13.39,2024-11-16 00:05:00
XVGUSDT,1731724140000,1731725940000,0.0063794,0.0063539,TIME,0.5794,7.67,2024-11-16 02:29:00
LUNA2USDT,1731765300000,1731767100000,0.499,0.4976,TIME,0.3411,11.81,2024-11-16 13:55:00
APEUSDT,1731769320000,1731771120000,1.1837,1.1487,TIME,5.6937,10.43,2024-11-16 15:02:00
XLMUSDT,1731770340000,1731771540000,0.18415,0.17449338606250545,TP,10.2678,9.39,2024-11-16 15:19:00
XRPUSDT,1731770880000,1731772680000,1.1165,1.1026,TIME,2.2699,12.11,2024-11-16 15:28:00
XLMUSDT,1731771600000,1731773400000,0.17439,0.17521,TIME,-1.1604,8.13,2024-11-16 15:40:00
DENTUSDT,1731775620000,1731777420000,0.001085,0.001103,TIME,-3.538,8.02,2024-11-16 16:47:00
1000CATUSDT,1731775620000,1731777420000,0.05127,0.05227,TIME,-4.1209,9.02,2024-11-16 16:47:00
NKNUSDT,1731775800000,1731777600000,0.07875,0.0792,TIME,-1.3629,7.83,2024-11-16 16:50:00
HBARUSDT,1731801600000,1731801960000,0.08968,0.09351631111111111,SL,-8.7756,7.03,2024-11-17 00:00:00
HIPPOUSDT,1731802020000,1731803820000,0.02686,0.02674,TIME,0.6735,11.04,2024-11-17 00:07:00
LQTYUSDT,1731809160000,1731810960000,1.0824,1.0755,TIME,1.0549,7.18,2024-11-17 02:06:00
OXTUSDT,1731845820000,1731847620000,0.08263,0.08234,TIME,0.4819,10.68,2024-11-17 12:17:00
BSWUSDT,1731846240000,1731847380000,0.06921,0.07217064999999999,SL,-8.7756,8.32,2024-11-17 12:24:00
DRIFTUSDT,1731846780000,1731848580000,1.4318,1.4732,TIME,-6.0029,7.25,2024-11-17 12:33:00
1000CATUSDT,1731861780000,1731863580000,0.05304,0.05365,TIME,-2.5202,11.81,2024-11-17 16:43:00
DRIFTUSDT,1731908760000,1731910560000,1.5771,1.5883,TIME,-1.6403,7.73,2024-11-18 05:46:00
LRCUSDT,1731926700000,1731928500000,0.19158,0.1907,TIME,0.6987,8.91,2024-11-18 10:45:00
ALICEUSDT,1731932220000,1731934020000,1.389,1.392,TIME,-0.652,8.58,2024-11-18 12:17:00
BANUSDT,1731935400000,1731937200000,0.3023,0.286,TIME,10.564,13.41,2024-11-18 13:10:00
ALICEUSDT,1731936180000,1731937980000,1.352,1.342,TIME,1.2593,7.82,2024-11-18 13:23:00
BANUSDT,1731944640000,1731945240000,0.2856,0.27381964925210306,TP,8.0295,7.27,2024-11-18 15:44:00
ZRXUSDT,1731948360000,1731949320000,0.4986,0.47783054979094763,TP,8.1111,7.35,2024-11-18 16:46:00
IOTAUSDT,1731952920000,1731954720000,0.1966,0.1913,TIME,5.1717,7.78,2024-11-18 18:02:00
XTZUSDT,1731954060000,1731955800000,1.119,1.1668683333333334,SL,-8.7756,11.76,2024-11-18 18:21:00
OGNUSDT,1731957840000,1731959640000,0.1056,0.1059,TIME,-0.7882,9.47,2024-11-18 19:24:00
CHZUSDT,1731959520000,1731961320000,0.07718,0.07925,TIME,-5.5841,13.79,2024-11-18 19:52:00
XTZUSDT,1731960600000,1731962400000,1.163,1.161,TIME,0.1239,7.57,2024-11-18 20:10:00
HBARUSDT,1731976980000,1731978360000,0.13769,0.14358007222222224,SL,-8.7756,7.43,2024-11-19 00:43:00
AKTUSDT,1731980460000,1731982260000,4.29,4.32,TIME,-1.6186,8.76,2024-11-19 01:41:00
KAVAUSDT,1731983460000,1731985260000,0.4817,0.4825,TIME,-0.5522,7.03,2024-11-19 02:31:00
CATIUSDT,1731985680000,1731987480000,0.6687,0.6657,TIME,0.6773,7.52,2024-11-19 03:08:00
BANUSDT,1731987060000,1731987420000,0.3091,0.3223226111111111,SL,-8.7756,8.71,2024-11-19 03:31:00
PNUTUSDT,1732008240000,1732010040000,1.63591,1.6,TIME,4.1702,7.5,2024-11-19 09:24:00
ILVUSDT,1732010640000,1732012440000,44.977,44.649,TIME,1.2385,8.5,2024-11-19 10:04:00
NEIROETHUSDT,1732015680000,1732016100000,0.10851,0.10135294538228369,TP,12.9715,12.04,2024-11-19 11:28:00
