feat,p_mw,med_win,med_loss,rho,p_rho,q_mw,q_rho
rsi14|top_val,0.6472035657633015,71.57980406517356,72.20895778270467,-0.04399093341923108,0.3778340687375595,0.9832415517135147,0.998188017608607
t|min_of_hour,0.6474416207796634,27.0,25.0,0.0162598862149331,0.744554063161817,0.9832415517135147,0.998188017608607
vortex_diff|pump_mean,0.6518029153115126,0.2053678152250409,0.1823907003001822,-0.0011295014906545968,0.9819435289091593,0.9832415517135147,0.9987867265208704
range_ratio20|top_val,0.6545689166531868,1.7665563806268183,1.737399455741637,-0.04073886509588297,0.4141324928294508,0.9832415517135147,0.998188017608607
ppo|retr_m_pump,0.6545691958578692,-0.3144811401007087,-0.3685280112524705,0.028981938723235432,0.5613436888764953,0.9832415517135147,0.998188017608607
obv_slope20|entry_m_top,0.6564159056573253,-0.6889994547206014,-0.669750334635274,0.03627888016262337,0.4671178516296767,0.9832415517135147,0.998188017608607
range_pct|watch_min,0.6612751885455928,0.2025111381125963,0.1912655403251657,-0.01906058866710503,0.7024904947906282,0.9832415517135147,0.998188017608607
ao|watch_slope,0.6613507133804315,-0.0062856527315745,-0.0095684340025561,0.027188641113904607,0.5858275268797172,0.9832415517135147,0.998188017608607
rsi28|retr_m_pump,0.6619686059746117,-6.233483328252049,-6.908423903716525,0.029064196742254873,0.5602325565126361,0.9832415517135147,0.998188017608607
kama_dev|top_val,0.6638236639017302,1.9931771640699705,1.9036033411097275,0.01402462826927854,0.7786859108755564,0.9832415517135147,0.998188017608607
cci|pump_mean,0.6653710929047469,68.1092456464253,64.00302013079498,0.013948832049765434,0.7798512082362821,0.9832415517135147,0.998188017608607
roc30|top_val,0.6672296686860169,7.265149808515431,7.930007446016384,-0.044095979908660814,0.37669510540093715,0.9832415517135147,0.998188017608607
macd_hist|watch_max,0.6681601364678402,0.7364236185560105,0.7206115650181307,0.0207577747022014,0.6774259787325123,0.9832415517135147,0.998188017608607
delta_ratio5|watch_min,0.6691482892095013,-26.01470896463673,-26.2378909503107,-0.03859509595887196,0.4592057558275073,0.9832415517135147,0.998188017608607
tsi|retr_m_pump,0.6694011736432897,-11.16336909123284,-12.794840713457386,0.01933463817845804,0.6984204989218324,0.9832415517135147,0.998188017608607
ema10_50_x|retr_m_pump,0.6700220312291312,-0.0997090719356303,-0.3190439157178282,0.018631987268205728,0.7088728239809101,0.9832415517135147,0.998188017608607
delta_ratio5|watch_max,0.670210661851142,27.31993952091819,28.349341960480295,0.007761972647791242,0.8817102089804971,0.9832415517135147,0.998188017608607
tk_buy15|retr_m_pump,0.6734234648606465,-1.012619069155832,-0.9125086006901064,-0.03178430360444716,0.5466427889461425,0.9832415517135147,0.998188017608607
kama_dev|entry_m_top,0.6749969790859914,-4.994453521608621,-5.127019361631824,0.06242182530908177,0.21057100886609395,0.9832415517135147,0.998188017608607
oi|chg_retr,0.6762429488802593,0.5416609627585167,0.0201207679963122,0.030134824896881747,0.5458683008178289,0.9832415517135147,0.998188017608607
ema50_dev|entry_m_top,0.6793617481893053,-9.851365421010506,-10.327357789872682,0.06712945901703486,0.17810132516718202,0.9832415517135147,0.998188017608607
mass|pump_mean,0.6799861693087381,25.59079526220015,25.521622181025297,0.045170389660967744,0.3651673382160436,0.9832415517135147,0.998188017608607
sma5_dev|at_entry,0.6843632432099781,-1.9375276263444816,-1.796120857117256,0.06494070416140042,0.1927035185917112,0.9832415517135147,0.998188017608607
tk_buy60|watch_slope,0.685456042419929,-0.0018457590894309,-0.00072196720112745,0.01087219356912199,0.8368992213509114,0.9832415517135147,0.998188017608607
zscore60|entry_m_top,0.6856157935022706,-4.143870852872929,-4.199970696428479,0.03466702336073144,0.4871503016587308,0.9832415517135147,0.998188017608607
di_diff|entry_m_top,0.686869208339947,-49.70166657464121,-49.10263147317944,0.054597304230009434,0.2736004360985632,0.9832415517135147,0.998188017608607
dc_pos|retr_mean,0.6874962390113248,0.3767973649997911,0.3755393398985217,0.035152746043835156,0.4810654357236585,0.9832415517135147,0.998188017608607
zscore20|pump_mean,0.6890647420411666,0.7683283505352011,0.7449119601734575,0.014534282873602146,0.7708634275449044,0.9832415517135147,0.998188017608607
bb_pctb|pump_mean,0.6890647420411666,0.6970720640322515,0.6910658863821267,0.014534282873602146,0.7708634275449044,0.9832415517135147,0.998188017608607
body_pct|watch_slope,0.689378619455462,0.0019577379266814,0.0024180109249957,-0.030689884538495207,0.5384935509571629,0.9832415517135147,0.998188017608607
adx|pump_mean,0.6906346096175735,30.397833432522987,30.310539989769666,-0.011890833417502213,0.8116711650014281,0.9832415517135147,0.998188017608607
up_dn_vol20|watch_slope,0.6906346096175735,-0.0044410145813773,-0.0049005695474294,0.03944945363022654,0.4290751751026482,0.9832415517135147,0.998188017608607
adx|retr_m_pump,0.6912629245084232,0.5285050182481399,-0.142742882157961,-0.04440859305119924,0.3733181090130769,0.9832415517135147,0.998188017608607
atr_pct|retr_mean,0.6918914520936582,1.5692247380063495,1.5225928083635445,-0.021827856896525052,0.6618015559148759,0.9832415517135147,0.998188017608607
force|watch_min,0.6937783071669141,-0.0208349320178195,-0.0209684482688908,0.047475980021492635,0.3411804308400826,0.9832415517135147,0.998188017608607
stoch_d|pump_mean,0.6944076156652342,64.04519962410909,63.524626943098376,0.012646809327643237,0.7999434948905596,0.9832415517135147,0.998188017608607
vwap_dev|retr_mean,0.6956670626157213,1.2848027524597598,1.5941690832372113,-0.01913317882656752,0.7014116020028339,0.9832415517135147,0.998188017608607
oi|chg_1h,0.6962970682667571,0.8764139617576605,1.2209620804135124,-0.01413545821083349,0.7769828947877812,0.9832415517135147,0.998188017608607
ema5_dev|at_entry,0.6969272835226865,-1.6568069396442953,-1.6492653987198014,0.06660115143027949,0.18154845214407642,0.9832415517135147,0.998188017608607
psar_dist|watch_slope,0.7000814902755407,-0.0147116000530457,-0.0155075817662432,-0.029768485533416864,0.550762816614431,0.9832415517135147,0.998188017608607
hv60|at_entry,0.7000814902755407,1.0011394707502552,1.0345495143251378,-0.052535940111794466,0.2921508028212062,0.9832415517135147,0.998188017608607
fund|delta,0.7026284185488347,0.0,0.0,-0.012553988305407873,0.8013810933774392,0.9832415517135147,0.998188017608607
tk_buy5|retr_mean,0.7037500604927123,49.26399041223151,49.19701429369771,0.021138310511125295,0.6885396862673279,0.9832415517135147,0.998188017608607
sma5_20_x|entry_m_top,0.7045060740590525,-4.687510324852373,-4.733457960005804,-0.005625938937979818,0.9102442278244344,0.9832415517135147,0.998188017608607
ao|top_val,0.7048223728445793,3.771766473397305,3.848065943934801,0.01467614757495849,0.7686900900576128,0.9832415517135147,0.998188017608607
uo|entry_m_top,0.7051389787005984,-20.45683375157224,-19.363449920480846,-0.00370943628688758,0.9407494106076976,0.9832415517135147,0.998188017608607
up_dn_vol20|pump_mean,0.7060885652863095,1.8564303027660487,1.8290838455743568,-0.022238704166155872,0.6558410216104829,0.9832415517135147,0.998188017608607
vol_z60|watch_min,0.7060886545366114,-0.9998555988195358,-1.041026957116296,-0.014544840753580455,0.7707016210642312,0.9832415517135147,0.998188017608607
aroon_osc|watch_slope,0.7064053999847703,-0.2255764414174785,-0.237359833708249,0.04485427864539968,0.3685360066964042,0.9832415517135147,0.998188017608607
kc_pos|watch_slope,0.7064053999847703,-0.0058982089046643,-0.0053524676935432,0.0015075783839757011,0.9759011062825139,0.9832415517135147,0.9987867265208704
vol_z60|retr_mean,0.7083065559952978,0.0331064414554522,0.0564936653829733,-0.0674368346677513,0.1761182089533973,0.9832415517135147,0.998188017608607
roc60|watch_slope,0.7089406795067446,0.0174788078220143,0.0164112041195266,0.01915811101374819,0.7010411781730405,0.9832415517135147,0.998188017608607
body_pct|watch_max,0.7127493564007086,4.5243977764051815,4.603773584905657,-0.06522367084350021,0.1907678550277526,0.9832415517135147,0.998188017608607
vortex_diff|watch_min,0.7140207856551489,-0.6863563402889233,-0.6865071770334922,0.017125416823802368,0.7314666299900487,0.9832415517135147,0.998188017608607
stoch_k|retr_m_pump,0.7146568226480625,-27.637197098225187,-25.49881371591233,-0.000350142541135834,0.9944021103335137,0.9832415517135147,0.9987867265208704
willr|retr_m_pump,0.7146568226480625,-27.637197098225187,-25.498813715912306,-0.000350142541135834,0.9944021103335137,0.9832415517135147,0.9987867265208704
macd_sig|retr_m_pump,0.7146568226480625,0.0226409008314742,-0.077336904327438,0.015628295666622077,0.754150996394467,0.9832415517135147,0.998188017608607
mfi|watch_max,0.7170709130972812,94.80042742351507,94.27600443096054,0.0036550696497731116,0.9416162481797126,0.9832415517135147,0.998188017608607
delta_z20|watch_min,0.7172216795763608,-3.481030544701035,-3.4456595704514097,-0.038326677965480456,0.46233708986622496,0.9832415517135147,0.998188017608607
ema5_dev|watch_max,0.7175207597607409,3.138865507502886,2.946167269937749,0.014738298766595983,0.7677385159466815,0.9832415517135147,0.998188017608607
roc10|entry_m_top,0.7178394124754874,-10.238031808250009,-10.00565075655613,0.012331787355741364,0.8048252236532994,0.9832415517135147,0.998188017608607
cmf|top_val,0.718476287557186,0.1413911326732433,0.1337568252788097,-0.037086114529572424,0.4572590544332389,0.9832415517135147,0.998188017608607
sma50_dev|watch_max,0.7197511770646393,8.66414952538761,8.664149525387588,0.005994283428531558,0.9043949259562166,0.9832415517135147,0.998188017608607
adi_slope|top_val,0.7207077917632054,0.1413911326732433,0.1337568252788096,-0.03690238697615175,0.4594926415164203,0.9832415517135147,0.998188017608607
up_dn_vol20|watch_mean,0.7210269065185535,1.605031203047191,1.6105603816220713,-0.03990751432463345,0.4237313945679964,0.9832415517135147,0.998188017608607
dpo|watch_min,0.7229415788914719,-3.315789473684208,-3.204145371947749,-0.01736527864215528,0.7278532976675349,0.9832415517135147,0.998188017608607
cvd_norm|at_entry,0.723770847457008,-0.56711276493229,-0.4974920774124205,-0.004996172144240333,0.9236963276618239,0.9832415517135147,0.998188017608607
delta_ratio5|retr_m_pump,0.7259583687679606,-5.000763469658985,-4.874590775048438,-0.008018893012387824,0.8778249605060089,0.9832415517135147,0.998188017608607
stoch_d|retr_m_pump,0.7267765933530157,-23.30336873365172,-22.713385130585884,-0.008582131993182774,0.8634631561879285,0.9832415517135147,0.998188017608607
lr_slope30|retr_m_pump,0.7280564074638045,-0.0397045278121727,-0.0575261679239169,0.020656226085801296,0.678916045128114,0.9832415517135147,0.998188017608607
kst|watch_max,0.7331829732048453,60.92012847901837,67.48625255531012,-0.026367360023277248,0.5972029050212581,0.9832415517135147,0.998188017608607
tk_buy15|retr_mean,0.7337986539838894,49.83111173927177,49.59319843140159,0.03885642024719396,0.4611130355104298,0.9832415517135147,0.998188017608607
hv10|retr_mean,0.7338249128887128,1.007314553240416,1.0178612891599472,-0.02847401365446718,0.5682281103134521,0.9832415517135147,0.998188017608607
delta_z20|top_val,0.7339981176915924,0.1529596223446269,0.1681779522224679,-0.05823699129346639,0.26383656002871964,0.9832415517135147,0.998188017608607
cvd_norm|retr_m_pump,0.733998299581787,0.02770313299365185,-0.0011403585351034,0.04883024445625455,0.348939031689725,0.9832415517135147,0.998188017608607
lr_slope30|watch_slope,0.7344667933573774,-0.0003715811427368,-0.0004385922332041,0.021184715659324407,0.6711750954854891,0.9832415517135147,0.998188017608607
force|entry_m_top,0.7357511106066252,-0.0209717501742693,-0.0200932290704699,0.046813730173679076,0.34796518033959123,0.9832415517135147,0.998188017608607
sma20_dev|retr_m_pump,0.7357511106066252,-1.9700510163018143,-2.11391689941522,0.031808193226270515,0.5237880506520721,0.9832415517135147,0.998188017608607
aroon_osc|retr_mean,0.7363933387149669,-5.565217391304348,-5.641025641025641,-0.0006112030600010184,0.9902285793705627,0.9832415517135147,0.9987867265208704
delta_z20|retr_mean,0.7369292113374917,-0.13798289235803302,-0.1319906895521713,0.0371191259771312,0.4765700096827091,0.9832415517135147,0.998188017608607
macd_hist|retr_m_pump,0.7370361668510325,-0.2481740530639105,-0.260161108969635,0.026627029948652434,0.5935954648275006,0.9832415517135147,0.998188017608607
s|max_1m_ret,0.738321706459097,3.736111815676813,3.821674533344943,-0.04618264628864042,0.35450958847017516,0.9832415517135147,0.998188017608607
vwap_dev|watch_max,0.7402520188268632,8.614987220702508,8.508493238538106,-0.0018320607908598964,0.9707163158219777,0.9832415517135147,0.9987867265208704
obv_slope20|at_entry,0.7447618374085984,-0.3494076911707337,-0.3421409339309592,0.0043382005694365955,0.9307295502034382,0.9832415517135147,0.998188017608607
up_dn_vol20|at_entry,0.7447618374085984,0.4821317627623853,0.490156472720235,0.0043382005694365955,0.9307295502034382,0.9832415517135147,0.998188017608607
up_dn_vol20|retr_mean,0.7460519735869879,1.067846121068529,1.0461072265390738,0.013248272718090669,0.7906446797259501,0.9832415517135147,0.998188017608607
s|hurst_rs,0.746101054078866,0.5523578418744188,0.5521840222918534,0.003276556313829227,0.9477183653105014,0.9832415517135147,0.9987867265208704
mfi|watch_mean,0.7466973090140081,53.978794157266485,54.668240152187074,-0.02773551135096967,0.5783089599701491,0.9832415517135147,0.998188017608607
s|red_ratio_pump,0.7473345389379029,0.3950617283950617,0.396551724137931,0.005035926775127611,0.9196235836772143,0.9832415517135147,0.998188017608607
parkinson20|watch_max,0.7483112579993733,1.593127886757379,1.59127460828374,-0.02552256967311881,0.609007203335207,0.9832415517135147,0.998188017608607
roc10|retr_m_pump,0.7492804231773239,-2.3002569129138406,-2.4709470530381323,0.023146896989119918,0.6427426995114667,0.9832415517135147,0.998188017608607
kst|watch_slope,0.74992664272889,0.0366914353417971,0.0062415564131523,0.02485447883084421,0.6184150443639914,0.9832415517135147,0.998188017608607
lr_slope30|watch_max,0.7518660801142969,0.311143486329783,0.3396297027850251,-0.03505560498273505,0.48227905737955407,0.9832415517135147,0.998188017608607
kama_dev|watch_max,0.7518663530661699,4.018305103587982,4.188961206561181,0.014465218233982207,0.771922133481748,0.9832415517135147,0.998188017608607
body_pct|entry_m_top,0.7518663530661699,0.4753305789013534,0.3853019312040411,-0.037570622240056924,0.4513980946831756,0.9832415517135147,0.998188017608607
range_pct|watch_max,0.7528365687484815,6.301429190125607,6.5073329712112855,-0.062168013165327704,0.21243554307543644,0.9832415517135147,0.998188017608607
hv60|entry_m_top,0.7538076320555749,0.1197105930020672,0.1324732704098017,-0.03506903213067377,0.48211120801650753,0.9832415517135147,0.998188017608607
bb_pctb|top_val,0.7547788130291527,0.9608269106155268,0.9636695799438456,-0.025789349550056257,0.6052683030148318,0.9832415517135147,0.998188017608607
zscore20|top_val,0.7551026623073737,1.7966340503659228,1.807716815736083,-0.025810639657158845,0.604970365723037,0.9832415517135147,0.998188017608607
s|consec_down,0.75646592428458,2.0,3.0,-0.016899757049465676,0.7348714470525022,0.9832415517135147,0.998188017608607
body_pct|at_entry,0.7576948502360596,1.3505578391074635,1.4093137254901906,-0.06982577496790209,0.16126122195176384,0.9832415517135147,0.998188017608607
ema20_dev|retr_m_pump,0.7576948502360596,-1.6886217463318811,-1.768748859494459,0.03284697369654252,0.5103145361371008,0.9832415517135147,0.998188017608607
pct_rank60|watch_min,0.7580974268863498,1.6666666666666667,1.6666666666666667,-0.019228173103197656,0.7000006271735163,0.9832415517135147,0.998188017608607
psar_dist|entry_m_top,0.7583433190765859,-10.23911896691514,-9.523034934906304,0.02891405765886762,0.5622614180137929,0.9832415517135147,0.998188017608607
stoch_rsi|at_entry,0.7589420054778013,0.0,0.0,-0.018695721828982582,0.7079224460912777,0.9832415517135147,0.998188017608607
cvd_norm|watch_mean,0.7619926531558758,0.16638631048239294,0.0,-0.024698465292497866,0.6358214109448267,0.9832415517135147,0.998188017608607
vpt_slope|retr_m_pump,0.7661380866625593,-0.0046524576998653,-0.0045344677103394,0.051409442019470765,0.30263600740012125,0.9832415517135147,0.998188017608607
psar_dist|watch_min,0.7680903744396929,-7.849640685461578,-7.907252210063542,0.04671093740261805,0.3490259030597174,0.9832415517135147,0.998188017608607
vwap_dev|watch_slope,0.7680905179235447,0.0101743133442771,0.0052927017745191,-0.006016300554786661,0.9040454549592035,0.9832415517135147,0.998188017608607
up_dn_vol20|retr_m_pump,0.770044421686463,-0.671262361780862,-0.7424513428274212,0.018726438400663886,0.7074645776359744,0.9832415517135147,0.998188017608607
kama_dev|watch_mean,0.770044421686463,0.0883485557770593,0.1351111475451264,-0.013099953502380843,0.7929350409195118,0.9832415517135147,0.998188017608607
sma50_dev|retr_m_pump,0.7706960481469771,-2.103146434393351,-2.121782280521447,0.033486839171923806,0.5021059408563353,0.9832415517135147,0.998188017608607
psar_dist|retr_mean,0.7752619417722619,-1.3648909545312806,-1.5288109689965157,0.03653748335958492,0.46394679510761694,0.9832415517135147,0.998188017608607
cvd_norm|top_val,0.7761101370049097,1.733810770017815,1.3075605535304895,0.025515090328355257,0.6246919335204055,0.9832415517135147,0.998188017608607
ema10_dev|entry_m_top,0.7765679189050086,-5.245987953619268,-4.963706105164578,0.04794095621307375,0.33646752363757315,0.9832415517135147,0.998188017608607
trix|retr_m_pump,0.7785280682864626,0.0044420660841393,-0.0122779308683072,0.010632940878868697,0.83127760064925,0.9832415517135147,0.998188017608607
fund|mean3,0.7817283988617953,0.005,0.005,-0.0008530953286384237,0.986361723286939,0.9832415517135147,0.9987867265208704
roc3|entry_m_top,0.7824525850417126,-5.424788062198685,-4.530708994682999,0.0482743559715773,0.33311405956383977,0.9832415517135147,0.998188017608607
adi_slope|watch_max,0.7831071166225737,0.3929280139814157,0.3957347123374923,-0.02899014131734212,0.5612328414715877,0.9832415517135147,0.998188017608607
sma50_dev|top_val,0.784416785263198,6.439272191343748,6.79679493151959,-0.005991827423651637,0.9044339105028412,0.9832415517135147,0.998188017608607
pct_rank60|at_entry,0.7856972882468477,1.6666666666666667,1.6666666666666667,0.0291209677460596,0.5594663198196366,0.9832415517135147,0.998188017608607
dd_from_max|top_val,0.7864436345912958,-0.0651465798045647,-0.0378357926598571,-0.032206419066251546,0.5186014594310381,0.9832415517135147,0.998188017608607
vol_ratio60|retr_mean,0.7870381896122908,1.062882669988083,1.0969671867132933,-0.06021468978990538,0.227183356313886,0.9832415517135147,0.998188017608607
di_diff|retr_m_pump,0.7870381896122908,-13.285751646863726,-13.197205019411571,0.01485921958614389,0.7658881419182353,0.9832415517135147,0.998188017608607
vol_ratio20|watch_min,0.7889787834184793,0.1006563241358149,0.0995309365032684,-0.017770140280989437,0.7217680581231136,0.9832415517135147,0.998188017608607
vol_ratio20|top_val,0.7906461749808117,2.3250765176458934,2.3286730720727045,-0.018374856685297602,0.7127116000410569,0.9832415517135147,0.998188017608607
roc5|watch_min,0.791631070208318,-6.268330553798382,-6.373345315038177,0.06036905027465833,0.225992107895376,0.9832415517135147,0.998188017608607
dc_pos|pump_mean,0.7919594301571202,0.667464097145892,0.6592207525858178,0.011718225365986436,0.8143548991262577,0.9832415517135147,0.998188017608607
roc10|at_entry,0.7922879285570388,-4.45642271484968,-4.336043360433604,0.03706105929037899,0.4575632943220197,0.9832415517135147,0.998188017608607
hv10|watch_slope,0.7929448139123596,0.0023440831589822,0.0022112489088815,0.00567580331234116,0.9094520919013821,0.9832415517135147,0.998188017608607
ulcer|retr_m_pump,0.7936018462307222,1.348146120978651,1.4199269154431613,0.003744559733061809,0.9401894292189341,0.9832415517135147,0.998188017608607
nvi|watch_mean,0.7936018462307222,0.1879804919795522,0.2408809099905011,0.0004789891726972532,0.9923422345791569,0.9832415517135147,0.9987867265208704
macd_sig|top_val,0.7942590250676935,1.1717664728575206,1.1200808982403956,0.005432123030334464,0.913323987458339,0.9832415517135147,0.998188017608607
atr_pct|retr_m_pump,0.7942590250676935,0.5085879412193272,0.4930970957578713,-0.004972060481482392,0.9206395509517623,0.9832415517135147,0.998188017608607
ema10_50_x|watch_max,0.7962314362412557,4.0961531568866505,4.366440939467964,-0.001507396397207959,0.975904014490265,0.9832415517135147,0.9987867265208704
aroon_osc|watch_mean,0.7962314362412557,17.81512605042017,17.473684210526315,-0.031991635888154575,0.5213955603128918,0.9832415517135147,0.998188017608607
s|rise_pct,0.7965601535656908,18.631249999999987,18.196632265073355,-0.012531162981829564,0.8017347115352189,0.9832415517135147,0.998188017608607
mass|retr_m_pump,0.7975471014547375,-0.2909896118265607,-0.3251919304314477,-0.039668565698588044,0.4265141378659806,0.9832415517135147,0.998188017608607
stoch_rsi|retr_m_pump,0.7975471014547375,-27.26482397988796,-29.047113442371653,0.010440944838900764,0.8342797395945376,0.9832415517135147,0.998188017608607
parkinson20|retr_mean,0.7995216769988788,1.07532856497735,1.068548205607534,-0.014940385684556873,0.7646468542010236,0.9832415517135147,0.998188017608607
cmf|entry_m_top,0.7995216769988788,-0.268653062602258,-0.2663683059497944,0.04954589751779148,0.3205224803631035,0.9832415517135147,0.998188017608607
adi_slope|entry_m_top,0.7995216769988788,-0.268653062602258,-0.2663683059497944,0.04954589751779148,0.3205224803631035,0.9832415517135147,0.998188017608607
oi|slope_4h,0.8014975350842235,0.1397614262444977,0.1325937697851319,0.0005168424203876136,0.9917370823926852,0.9842753015836003,0.9987867265208704
vol_ratio60|watch_min,0.8078138663266352,0.0863932792613242,0.0838570450213625,0.002916105479837644,0.9534049177838791,0.9844521112487065,0.9987867265208704
lr_slope10|retr_m_pump,0.8080928360751617,-0.2381814346352253,-0.2523654979522462,0.004054301211758893,0.935252454154149,0.9844521112487065,0.998188017608607
roc3|watch_max,0.8090831505898053,6.045490822027145,5.885262116716124,0.024168410708121164,0.6281413115377315,0.9844521112487065,0.998188017608607
stoch_rsi|top_val,0.811183494956828,85.6198530617747,87.52225121373353,-0.021916425494338733,0.6605147877451989,0.9844521112487065,0.998188017608607
delta_z20|retr_m_pump,0.8113423563046734,-0.2634355997065404,-0.2808057302875221,0.056627864540446604,0.2772821379363604,0.9844521112487065,0.998188017608607
zscore60|watch_slope,0.8113956395956924,-0.0076765159936998,-0.0072793311112852,-0.0025399893173767333,0.9594091509992748,0.9844521112487065,0.9987867265208704
tsi|pump_mean,0.8120566053209668,15.207543924685837,15.92698691444682,-0.014802803688143833,0.7667512734842793,0.9844521112487065,0.998188017608607
uo|watch_mean,0.8127177049973786,52.48826383105075,52.43364827936527,-0.015240481864563626,0.7600626810294743,0.9844521112487065,0.998188017608607
kama_dev|retr_m_pump,0.8133789381718168,-1.544349688085084,-1.429548197370623,0.010410553048687828,0.8347551815815696,0.9844521112487065,0.998188017608607
roc3|at_entry,0.8147017949236722,-2.559241706161132,-2.347216258766276,0.062488253322316535,0.21008497424979933,0.9844521112487065,0.998188017608607
aroon_osc|entry_m_top,0.81493234006729,-148.0,-144.0,-0.004087858428496799,0.9347177305627941,0.9844521112487065,0.998188017608607
stoch_d|watch_min,0.8153539885758149,5.91184395141234,5.71700991609454,-0.010965910980041177,0.826076961247881,0.9844521112487065,0.998188017608607
bb_width|retr_m_pump,0.8166870906355936,1.637013329772385,1.6806435332433245,-0.016042315563235397,0.7478556460973051,0.9844521112487065,0.998188017608607
roc15|watch_slope,0.8180112702166007,-0.0134812601217758,-0.0142458797980415,0.006078722016122207,0.9030547594080514,0.9844521112487065,0.998188017608607
roc5|retr_m_pump,0.8186735550292011,-1.754238483981066,-1.7085789069305666,0.007393394426291265,0.8822267865978288,0.9844521112487065,0.998188017608607
hv30|top_val,0.820661087840636,0.9245359169873144,0.9918920182000304,0.02990271710032763,0.548966906643158,0.9854752952324535,0.998188017608607
willr|retr_mean,0.8253034452384471,-61.99703101432592,-62.26452891244947,0.025806815586438707,0.6050238755767613,0.9860738337776659,0.998188017608607
stoch_k|retr_mean,0.8253034452384471,38.00296898567407,37.73547108755053,0.025806815586438707,0.6050238755767613,0.9860738337776659,0.998188017608607
stoch_rsi|retr_mean,0.8256352634430422,32.81727513514461,33.25674933237459,0.02349585768524925,0.6377388460441508,0.9860738337776659,0.998188017608607
hv10|watch_max,0.8266308350479954,2.104273375147587,2.003347706669011,-0.025488171831284243,0.6094900308551167,0.9860738337776659,0.998188017608607
cmf|watch_max,0.8279587759601553,0.3929280139814157,0.3957390802775332,-0.02934029603177241,0.5565108205102632,0.9860738337776659,0.998188017608607
uo|retr_m_pump,0.8312810327792061,-7.086809218311252,-7.474363152966916,0.053609298067937475,0.2823890522068347,0.9860738337776659,0.998188017608607
stoch_d|entry_m_top,0.8319458188021269,-67.44370759111628,-68.11663067594218,-0.02757299716737596,0.5805385381867623,0.9860738337776659,0.998188017608607
hv30|retr_mean,0.8332757510990537,1.0204901261905488,1.014689167409089,0.013961296874104282,0.7796595390560956,0.9860738337776659,0.998188017608607
trix|watch_max,0.8399324974938409,0.2392178146832594,0.2577667767018534,-0.019333910231387072,0.6984312985213812,0.9860738337776659,0.998188017608607
zscore60|at_entry,0.8405988105520822,-1.8698179861782516,-1.808549990817213,0.00890406658531858,0.8583942994264726,0.9860738337776659,0.998188017608607
vpt_slope|entry_m_top,0.841931778867703,-0.017400909099237,-0.0171627980604231,0.029890780641339567,0.5491264901342144,0.9860738337776659,0.998188017608607
dd_from_max|retr_m_pump,0.842598433195773,-3.434033790288586,-3.6887604753518106,-0.010557052396720234,0.8324639375235651,0.9860738337776659,0.998188017608607
s|autocorr1_watch,0.8445990712800511,0.0649716820769698,0.072264073374086,-0.023977120623559462,0.6308648035704854,0.9860738337776659,0.998188017608607
tk_buy1|retr_mean,0.8450750815186752,48.883986274551674,48.6991839897744,0.043454042309000414,0.4097693730501214,0.9860738337776659,0.998188017608607
obv_slope20|pump_mean,0.8459333117913763,0.1682180593132244,0.1646330536321934,-0.01457086884484797,0.7703027658576835,0.9860738337776659,0.998188017608607
roc5|watch_slope,0.8472681465736899,-0.0079024171898137,-0.0091950753288436,0.009525915370693397,0.8486199229607856,0.9860738337776659,0.998188017608607
mass|watch_slope,0.8479356904760778,-0.0071203176585445,-0.0064906043516459,0.02090300014285961,0.6752972080064221,0.9860738337776659,0.998188017608607
s|top_to_entry,0.8492584197702748,46.0,48.0,0.03842313612219562,0.44118898268836676,0.9860738337776659,0.998188017608607
pct_rank60|watch_max,0.8513266295014202,100.0,100.0,-0.048531201381461414,0.33054531753430805,0.9860738337776659,0.998188017608607
parkinson20|top_val,0.8516089860775151,1.0891830304533707,1.0953440862190862,0.04521028590149099,0.36474354571337686,0.9860738337776659,0.998188017608607
zscore20|watch_slope,0.8519432285909532,-0.0087717260476904,-0.0085369864141583,0.00816574626858881,0.8700274288002406,0.9860738337776659,0.998188017608607
bb_pctb|watch_slope,0.8519432285909532,-0.0022499002673935,-0.0021896908265245,0.00816574626858881,0.8700274288002406,0.9860738337776659,0.998188017608607
ema5_dev|retr_m_pump,0.8526115263611855,-0.7222201173061548,-0.7725119070430079,0.03061836373877255,0.5394410042506885,0.9860738337776659,0.998188017608607
cci|watch_slope,0.8532799299544369,-0.7395940879252327,-0.7361966250176,0.009670412864280638,0.8463519339288083,0.9860738337776659,0.998188017608607
tsi|entry_m_top,0.8532799299544369,-55.38315491882103,-55.818284587910775,0.04038795939147265,0.41816837635674786,0.9860738337776659,0.998188017608607
delta_ratio5|top_val,0.8538195531382712,5.151355259954908,5.848811710957677,-0.02431753879874043,0.6410412660693323,0.9860738337776659,0.998188017608607
sma5_dev|watch_max,0.8539483140690186,3.889672930748489,3.5778821828695406,0.016896576057051207,0.7349194800521734,0.9860738337776659,0.998188017608607
cvd_norm|retr_mean,0.859161971942773,0.4384535422549325,0.1649610240385847,0.011159831429967525,0.8305907575664949,0.9860738337776659,0.998188017608607
ao|watch_max,0.8596348701377903,5.611963359452622,5.440918019228787,-0.01091384390994989,0.8268896984718035,0.9860738337776659,0.998188017608607
s|kurt_watch,0.859969682908729,5.545380287810064,5.3709182393297725,-0.044061362298347284,0.37707021246226474,0.9860738337776659,0.998188017608607
roc30|watch_slope,0.8613088564059839,-0.0110660981563094,-0.017106363720877,0.012601491745535183,0.8006452829700712,0.9860738337776659,0.998188017608607
